"LAT","LON","ship_type","SHIPNAME","DATETIME","DIFFERENCE","ID","ship_type_and_name","DISTANCE","TIME","TYPE"
54.63433,19.94286,"Tug","RB-413",2016-12-15 08:35:02,14041,1453397,"Tug RB-413",2746.40971111965,14041,"departure"
59.8551,30.49761,"Tug","REDUT",2016-12-15 02:51:05,119,1454652,"Tug REDUT",NA,NA,"arrival"
59.8552,30.49751,"Tug","REDUT",2016-12-15 02:49:04,121,1454653,"Tug REDUT",12.4568081659855,121,"departure"
57.79782,11.6342,"Tug","RESCUE 8-45",2016-12-19 11:57:05,120,1457020,"Tug RESCUE 8-45",NA,NA,"arrival"
57.82393,11.61053,"Tug","RESCUE 8-45",2016-12-19 11:55:05,120,1457021,"Tug RESCUE 8-45",3227.74415358958,120,"departure"
57.97419,11.69244,"Tug","RESCUE B. RASMUSSEN",2016-12-20 10:33:05,480,1457026,"Tug RESCUE B. RASMUSSEN",NA,NA,"arrival"
57.98885,11.73763,"Tug","RESCUE B. RASMUSSEN",2016-12-20 10:29:05,240,1457027,"Tug RESCUE B. RASMUSSEN",3126.80761065274,240,"departure"
57.95715,11.71138,"Tug","RESCUE BERGESEN D.Y",2016-12-13 15:49:05,120,1458389,"Tug RESCUE BERGESEN D.Y",NA,NA,"arrival"
57.94052,11.69243,"Tug","RESCUE BERGESEN D.Y",2016-12-13 15:47:05,120,1458390,"Tug RESCUE BERGESEN D.Y",2163.40030692835,120,"departure"
57.63713,11.81797,"Tug","RESCUE HANS LAURIN",2016-12-18 14:11:08,117,1459678,"Tug RESCUE HANS LAURIN",NA,NA,"arrival"
57.66143,11.83391,"Tug","RESCUE HANS LAURIN",2016-12-18 14:09:07,118,1459679,"Tug RESCUE HANS LAURIN",2866.86564733279,121,"departure"
57.67309,11.79943,"Tug","RESCUE LARS LINDFELT",2016-12-15 09:11:05,120,1463151,"Tug RESCUE LARS LINDFELT",NA,NA,"arrival"
57.67569,11.73641,"Tug","RESCUE LARS LINDFELT",2016-12-15 09:09:05,120,1463152,"Tug RESCUE LARS LINDFELT",3762.46989338045,120,"departure"
57.61055,11.80276,"Tug","RESCUE LIVBOJEN",2016-12-15 12:33:06,4082,1463301,"Tug RESCUE LIVBOJEN",NA,NA,"arrival"
57.61107,11.85215,"Tug","RESCUE LIVBOJEN",2016-12-15 12:31:07,119,1463302,"Tug RESCUE LIVBOJEN",2945.70589821292,119,"departure"
57.73567,11.66483,"Tug","RESCUE MARIANNE BRAT",2016-12-17 12:27:06,119,1463418,"Tug RESCUE MARIANNE BRAT",NA,NA,"arrival"
57.7095,11.66683,"Tug","RESCUE MARIANNE BRAT",2016-12-17 12:25:05,121,1463419,"Tug RESCUE MARIANNE BRAT",2915.6561777269,121,"departure"
57.70799,11.66604,"Tug","RESCUE MARTA COLLIN",2016-12-14 10:09:05,121,1467788,"Tug RESCUE MARTA COLLIN",NA,NA,"arrival"
57.77215,11.61888,"Tug","RESCUE MARTA COLLIN",2016-12-14 02:29:05,27600,1467789,"Tug RESCUE MARTA COLLIN",7672.28215585876,27600,"departure"
57.62066,11.80833,"Tug","RESCUER AMBULANCE",2016-12-19 22:35:07,118,1468266,"Tug RESCUER AMBULANCE",NA,NA,"arrival"
57.60136,11.79171,"Tug","RESCUER AMBULANCE",2016-12-19 22:33:05,119,1468267,"Tug RESCUER AMBULANCE",2366.02724580647,122,"departure"
54.6342,19.90677,"Tug","REUSHINKA",2016-12-19 06:39:03,719,1468999,"Tug REUSHINKA",NA,NA,"arrival"
54.6376,19.9564,"Tug","REUSHINKA",2016-12-19 04:49:02,6601,1469000,"Tug REUSHINKA",3219.90440103254,6601,"departure"
59.94121,30.25644,"Tug","RRRRGSDGSD",2016-12-19 05:29:04,359,1499715,"Tug RRRRGSDGSD",NA,NA,"arrival"
59.9412,30.25646,"Tug","RRRRGSDGSD",2016-12-16 09:43:04,243959,1499716,"Tug RRRRGSDGSD",1.57569459703797,243960,"departure"
59.91441,30.03653,"Tug","SANKT-PETERBURG",2016-12-15 17:53:05,119,1519648,"Tug SANKT-PETERBURG",NA,NA,"arrival"
59.91012,30.05802,"Tug","SANKT-PETERBURG",2016-12-15 17:51:04,120,1519649,"Tug SANKT-PETERBURG",1290.88420999372,121,"departure"
54.59363,18.80848,"Tug","SAR 111261105",2016-12-20 08:29:01,121,1524272,"Tug SAR 111261105",NA,NA,"arrival"
54.67845,18.74161,"Tug","SAR 111261105",2016-12-20 08:27:01,120,1524273,"Tug SAR 111261105",10378.5911809838,120,"departure"
57.67288,11.62489,"Tug","SAR 111265121",2016-12-16 09:27:06,119,1524279,"Tug SAR 111265121",NA,NA,"arrival"
57.60648,11.62348,"Tug","SAR 111265121",2016-12-16 09:25:06,120,1524280,"Tug SAR 111265121",7392.0916049049,120,"departure"
57.90428,11.64585,"Tug","SAR 111265582",2016-12-13 16:25:06,119,1528100,"Tug SAR 111265582",NA,NA,"arrival"
57.72334,11.6312,"Tug","SAR 111265582",2016-12-13 15:27:05,3481,1528101,"Tug SAR 111265582",20160.8726024894,3481,"departure"
59.94096,30.25619,"Tug","SAT AIS",2016-12-15 17:05:04,119,1528382,"Tug SAT AIS",NA,NA,"arrival"
59.94105,30.25609,"Tug","SAT AIS",2016-12-15 17:01:05,238,1528383,"Tug SAT AIS",11.4658656099954,239,"departure"
54.9776,20.3772,"Tug","SEA GOLF",2016-12-15 15:13:03,120,1561301,"Tug SEA GOLF",NA,NA,"arrival"
54.97065,20.27675,"Tug","SEA GOLF",2016-12-15 14:49:03,1440,1561302,"Tug SEA GOLF",6464.35606013738,1440,"departure"
57.79236,11.61003,"Tug","SEACURE",2016-12-18 08:13:05,119,1566225,"Tug SEACURE",NA,NA,"arrival"
57.76966,11.62594,"Tug","SEACURE",2016-12-18 08:11:05,120,1566226,"Tug SEACURE",2697.61648118141,120,"departure"
59.90117,30.10169,"Tug","SEMYON DEZHNEV",2016-12-16 05:57:04,119,1580847,"Tug SEMYON DEZHNEV",NA,NA,"arrival"
59.90769,30.06933,"Tug","SEMYON DEZHNEV",2016-12-16 05:55:05,118,1580848,"Tug SEMYON DEZHNEV",1946.7131796828,119,"departure"
54.73668,18.99782,"Tug","SERVAL",2016-12-15 05:55:01,121,1587431,"Tug SERVAL",NA,NA,"arrival"
55.63261,20.80253,"Tug","SERVAL",2016-12-14 20:17:06,34675,1587432,"Tug SERVAL",151988.291762511,34675,"departure"
54.73917,18.74372,"Tug","SERWAL",2016-12-15 17:05:07,114,1588332,"Tug SERWAL",NA,NA,"arrival"
54.74669,18.72311,"Tug","SERWAL",2016-12-15 17:03:02,120,1588333,"Tug SERWAL",1566.75979590394,125,"departure"
54.38034,18.65822,"Tug","SEVEN OSPREY",2016-12-15 15:05:02,120,1595630,"Tug SEVEN OSPREY",NA,NA,"arrival"
54.38026,18.65623,"Tug","SEVEN OSPREY",2016-12-15 15:03:02,120,1595631,"Tug SEVEN OSPREY",129.324165884714,120,"departure"
54.63247,19.90742,"Tug","SIGULDA",2016-12-19 04:37:03,719,1601988,"Tug SIGULDA",NA,NA,"arrival"
54.63924,19.95564,"Tug","SIGULDA",2016-12-19 04:31:02,361,1601989,"Tug SIGULDA",3196.84318302949,361,"departure"
57.70664,11.93659,"Tug","SJOEBEFAELSSKOLAN",2016-12-18 23:43:07,118,1611029,"Tug SJOEBEFAELSSKOLAN",NA,NA,"arrival"
57.70535,11.93741,"Tug","SJOEBEFAELSSKOLAN",2016-12-18 23:41:08,117,1611030,"Tug SJOEBEFAELSSKOLAN",151.657372134681,119,"departure"
57.71847,11.97691,"Tug","SJOGRIP",2016-12-16 16:03:08,117,1614803,"Tug SJOGRIP",NA,NA,"arrival"
57.71592,11.96989,"Tug","SJOGRIP",2016-12-16 15:59:08,237,1614804,"Tug SJOGRIP",504.761098413556,240,"departure"
54.63401,19.90723,"Tug","SKRUNDA",2016-12-18 06:31:03,120,1624712,"Tug SKRUNDA",NA,NA,"arrival"
54.63682,19.95438,"Tug","SKRUNDA",2016-12-17 17:51:04,45599,1624713,"Tug SKRUNDA",3053.89859118809,45599,"departure"
54.3717,18.66387,"Tug","SM PRC 105",2016-12-15 16:17:02,120,1637825,"Tug SM PRC 105",NA,NA,"arrival"
54.38186,18.66007,"Tug","SM PRC 105",2016-12-15 16:11:02,360,1637826,"Tug SM PRC 105",1157.53206558243,360,"departure"
54.4463,18.80798,"Tug","SM PRC 108",2016-12-16 21:09:02,120,1640499,"Tug SM PRC 108",NA,NA,"arrival"
54.45215,18.81922,"Tug","SM PRC 108",2016-12-16 21:07:01,121,1640500,"Tug SM PRC 108",976.389604699783,121,"departure"
54.419,18.76442,"Tug","SM PRC 112",2016-12-13 11:31:08,114,1645461,"Tug SM PRC 112",NA,NA,"arrival"
54.4085,18.74618,"Tug","SM PRC 112",2016-12-13 11:21:01,601,1645462,"Tug SM PRC 112",1662.03656788299,607,"departure"
55.72912,21.03585,"Tug","SMILTE PILOT",2016-12-18 13:53:07,239,1645658,"Tug SMILTE PILOT",NA,NA,"arrival"
55.71221,21.11378,"Tug","SMILTE PILOT",2016-12-18 13:33:07,1200,1645659,"Tug SMILTE PILOT",5236.14428298671,1200,"departure"
54.39933,18.67995,"Tug","SMPRC110",2016-12-13 22:23:02,120,1646212,"Tug SMPRC110",NA,NA,"arrival"
54.40457,18.66957,"Tug","SMPRC110",2016-12-13 22:17:07,355,1646213,"Tug SMPRC110",890.313540282626,355,"departure"
57.68289,11.78897,"Tug","SNOKEN",2016-12-14 10:09:05,121,1650814,"Tug SNOKEN",NA,NA,"arrival"
57.68698,11.89577,"Tug","SNOKEN",2016-12-14 02:29:07,27598,1650815,"Tug SNOKEN",6371.80201384288,27598,"departure"
55.72589,21.09205,"Tug","SOLL TENGIZ",2016-12-14 16:25:06,121,1651332,"Tug SOLL TENGIZ",NA,NA,"arrival"
55.70755,21.11705,"Tug","SOLL TENGIZ",2016-12-14 16:13:06,720,1651333,"Tug SOLL TENGIZ",2574.01330842183,720,"departure"
57.76711,11.60489,"Tug","SOUND PROVIDER",2016-12-19 13:27:05,119,1675139,"Tug SOUND PROVIDER",NA,NA,"arrival"
57.60955,11.6032,"Tug","SOUND PROVIDER",2016-12-19 12:07:13,4792,1675140,"Tug SOUND PROVIDER",17539.7872384209,4792,"departure"
57.71653,11.97087,"Tug","SOUND SURVEYOR",2016-12-19 13:05:07,126,1677113,"Tug SOUND SURVEYOR",NA,NA,"arrival"
57.7206,11.98217,"Tug","SOUND SURVEYOR",2016-12-19 13:01:09,236,1677114,"Tug SOUND SURVEYOR",810.320007313487,238,"departure"
59.91902,30.25528,"Tug","SPK-1DMAG",2016-12-19 09:15:04,119,1678166,"Tug SPK-1DMAG",NA,NA,"arrival"
59.91835,30.25721,"Tug","SPK-1DMAG",2016-12-19 09:13:04,119,1678167,"Tug SPK-1DMAG",130.993619950636,120,"departure"
54.64697,19.91117,"Tug","SPK-49150",2016-12-17 01:47:02,121,1685314,"Tug SPK-49150",NA,NA,"arrival"
54.6577,20.12033,"Tug","SPK-49150",2016-12-17 01:45:03,119,1685315,"Tug SPK-49150",13523.2499503686,119,"departure"
57.71448,11.66623,"Tug","SSMB 2222 RAKETEN",2016-12-15 10:55:06,119,1686451,"Tug SSMB 2222 RAKETEN",NA,NA,"arrival"
57.73458,11.66465,"Tug","SSMB 2222 RAKETEN",2016-12-15 10:53:05,121,1686452,"Tug SSMB 2222 RAKETEN",2239.49207716471,121,"departure"
54.39935,18.69473,"Tug","STRAZAK 6",2016-12-14 10:09:01,121,1741992,"Tug STRAZAK 6",NA,NA,"arrival"
54.40376,18.72211,"Tug","STRAZAK 6",2016-12-14 02:51:02,26279,1741993,"Tug STRAZAK 6",1840.86721973396,26279,"departure"
57.63467,11.82315,"Tug","SUPPLIER",2016-12-18 13:57:08,117,1752992,"Tug SUPPLIER",NA,NA,"arrival"
57.62333,11.80992,"Tug","SUPPLIER",2016-12-18 13:55:07,118,1752993,"Tug SUPPLIER",1488.39285851722,121,"departure"
59.88486,30.20872,"Tug","SVIR",2016-12-14 10:09:04,120,1777973,"Tug SVIR",NA,NA,"arrival"
59.91217,30.24499,"Tug","SVIR",2016-12-14 02:29:04,27599,1777974,"Tug SVIR",3652.79645525462,27600,"departure"
57.92107,11.61045,"Tug","SVITZER GAIA",2016-12-15 18:03:06,119,1778555,"Tug SVITZER GAIA",NA,NA,"arrival"
57.83505,11.60139,"Tug","SVITZER GAIA",2016-12-15 17:23:06,2400,1778556,"Tug SVITZER GAIA",9590.70732551944,2400,"departure"
57.68148,11.81953,"Tug","SVITZER GEO",2016-12-18 03:23:07,118,1781489,"Tug SVITZER GEO",NA,NA,"arrival"
57.68363,11.8434,"Tug","SVITZER GEO",2016-12-18 03:21:07,118,1781490,"Tug SVITZER GEO",1440.58353665959,120,"departure"
57.83373,11.60234,"Tug","SVITZER ODEN",2016-12-17 10:35:05,120,1786605,"Tug SVITZER ODEN",NA,NA,"arrival"
57.91877,11.60117,"Tug","SVITZER ODEN",2016-12-17 09:59:04,2161,1786606,"Tug SVITZER ODEN",9466.86283349982,2161,"departure"
57.60198,11.65766,"Tug","SVITZER TYR",2016-12-18 03:41:05,120,1792673,"Tug SVITZER TYR",NA,NA,"arrival"
57.60295,11.60271,"Tug","SVITZER TYR",2016-12-18 02:55:05,2760,1792674,"Tug SVITZER TYR",3279.21173365717,2760,"departure"
54.35753,18.67228,"Tug","SYLUR",2016-12-16 23:57:02,119,1798320,"Tug SYLUR",NA,NA,"arrival"
54.3572,18.67241,"Tug","SYLUR",2016-12-16 23:55:02,120,1798321,"Tug SYLUR",37.6909388889259,120,"departure"
54.58138,18.79041,"Tug","SZTORM",2016-12-17 16:25:07,115,1807244,"Tug SZTORM",NA,NA,"arrival"
54.60034,18.77289,"Tug","SZTORM",2016-12-17 16:23:06,116,1807245,"Tug SZTORM",2394.09423568491,121,"departure"
55.6799,21.13387,"Tug","T-2",2016-12-15 17:05:07,119,1813312,"Tug T-2",NA,NA,"arrival"
55.67996,21.13388,"Tug","T-2",2016-12-15 17:01:07,240,1813313,"Tug T-2",6.70859389025755,240,"departure"
55.72245,21.10169,"Tug","T-3",2016-12-17 12:09:06,240,1814671,"Tug T-3",NA,NA,"arrival"
55.71515,21.11295,"Tug","T-3",2016-12-17 12:01:06,480,1814672,"Tug T-3",1076.48966541456,480,"departure"
55.69945,21.12778,"Tug","TAK-10",2016-12-16 17:09:06,121,1816889,"Tug TAK-10",NA,NA,"arrival"
55.65612,21.15227,"Tug","TAK-10",2016-12-16 15:55:06,4440,1816890,"Tug TAK-10",5062.4870396231,4440,"departure"
55.72777,21.08242,"Tug","TAK-11",2016-12-14 10:47:07,119,1818844,"Tug TAK-11",NA,NA,"arrival"
55.68584,21.13555,"Tug","TAK-11",2016-12-14 01:51:06,32161,1818845,"Tug TAK-11",5735.08719702848,32161,"departure"
55.99269,20.96819,"Tug","TAK-4",2016-12-16 06:33:07,125,1819098,"Tug TAK-4",NA,NA,"arrival"
55.9986,20.86596,"Tug","TAK-4",2016-12-14 19:33:06,126001,1819099,"Tug TAK-4",6398.3522777286,126001,"departure"
55.6871,21.13388,"Tug","TAK-6",2016-12-13 13:09:06,240,1819433,"Tug TAK-6",NA,NA,"arrival"
55.72177,21.10307,"Tug","TAK-6",2016-12-13 12:41:07,1679,1819434,"Tug TAK-6",4316.2511685901,1679,"departure"
55.70056,21.12593,"Tug","TAK-9",2016-12-14 16:53:06,240,1822423,"Tug TAK-9",NA,NA,"arrival"
55.70503,21.13632,"Tug","TAK-9",2016-12-14 16:49:06,240,1822424,"Tug TAK-9",819.975464820443,240,"departure"
54.68593,20.17527,"Tug","TARNIKA",2016-12-18 08:33:03,120,1829191,"Tug TARNIKA",NA,NA,"arrival"
54.68572,20.22558,"Tug","TARNIKA",2016-12-18 08:23:02,601,1829192,"Tug TARNIKA",3237.4971798363,601,"departure"
54.40378,18.67478,"Tug","TAURUS",2016-12-20 05:43:07,114,1829914,"Tug TAURUS",NA,NA,"arrival"
54.4236,18.65058,"Tug","TAURUS",2016-12-20 05:23:06,1196,1829915,"Tug TAURUS",2706.58431220157,1201,"departure"
54.66104,19.80579,"Tug","TAYFUN",2016-12-17 13:21:02,120,1834327,"Tug TAYFUN",NA,NA,"arrival"
54.62874,19.8006,"Tug","TAYFUN",2016-12-17 10:27:03,10439,1834328,"Tug TAYFUN",3611.1276391791,10439,"departure"
54.66067,19.80943,"Tug","TIDEWAY ROLLINGSTONE",2016-12-19 04:45:02,121,1867983,"Tug TIDEWAY ROLLINGSTONE",NA,NA,"arrival"
55.00588,19.81804,"Tug","TIDEWAY ROLLINGSTONE",2016-12-19 01:47:02,10680,1867984,"Tug TIDEWAY ROLLINGSTONE",38432.5661466211,10680,"departure"
57.69865,11.99432,"Tug","TOFTE",2016-12-18 19:39:08,117,1874310,"Tug TOFTE",NA,NA,"arrival"
57.73233,11.99434,"Tug","TOFTE",2016-12-18 19:37:05,121,1874311,"Tug TOFTE",3749.24063850435,123,"departure"
59.90891,30.22411,"Tug","TORNADO",2016-12-13 18:51:04,119,1894239,"Tug TORNADO",NA,NA,"arrival"
54.6409,20.02417,"Tug","TORNADO",2016-12-13 18:49:03,120,1894240,"Tug TORNADO",847230.551835157,121,"departure"
57.82967,11.6354,"Tug","TRELLE",2016-12-19 12:59:05,122,1902727,"Tug TRELLE",NA,NA,"arrival"
57.85458,11.64596,"Tug","TRELLE",2016-12-19 12:55:04,241,1902728,"Tug TRELLE",2842.68060399317,241,"departure"
54.40438,18.67282,"Tug","TUCANA",2016-12-14 10:55:08,114,1915630,"Tug TUCANA",NA,NA,"arrival"
54.52044,18.5503,"Tug","TUCANA",2016-12-14 02:29:07,30355,1915631,"Tug TUCANA",15157.9476345047,30361,"departure"
59.90749,30.22942,"Tug","TYPHOON",2016-12-20 09:31:04,119,1916075,"Tug TYPHOON",NA,NA,"arrival"
59.88581,30.20715,"Tug","TYPHOON",2016-12-20 09:11:04,1200,1916076,"Tug TYPHOON",2714.88625078888,1200,"departure"
54.42708,18.65045,"Tug","TYTAN",2016-12-19 12:59:06,116,1918229,"Tug TYTAN",NA,NA,"arrival"
54.40533,18.66829,"Tug","TYTAN",2016-12-19 12:55:06,236,1918230,"Tug TYTAN",2682.83909025711,240,"departure"
57.64404,11.85719,"Tug","U/F ASTERIX",2016-12-20 07:27:05,240,1918643,"Tug U/F ASTERIX",NA,NA,"arrival"
57.6445,11.84489,"Tug","U/F ASTERIX",2016-12-20 07:25:07,118,1918644,"Tug U/F ASTERIX",734.563520135705,118,"departure"
59.91293,30.24434,"Tug","URAN",2016-12-15 15:35:05,119,1927930,"Tug URAN",NA,NA,"arrival"
59.91312,30.24447,"Tug","URAN",2016-12-15 15:33:04,120,1927931,"Tug URAN",22.3603248530848,121,"departure"
55.99551,20.936,"Tug","VAKARIS",2016-12-15 10:23:07,119,1933474,"Tug VAKARIS",NA,NA,"arrival"
55.9188,20.83437,"Tug","VAKARIS",2016-12-15 10:21:07,120,1933475,"Tug VAKARIS",10631.635092607,120,"departure"
54.37233,18.65907,"Tug","VEGA",2016-12-17 07:05:02,119,1955793,"Tug VEGA",NA,NA,"arrival"
54.4007,18.67942,"Tug","VEGA",2016-12-15 19:47:07,115,1956705,"Tug VEGA",3422.56597418661,127075,"departure"
55.66245,21.15283,"Tug","VEJUNAS",2016-12-19 18:01:17,109,1958105,"Tug VEJUNAS",NA,NA,"arrival"
55.66246,21.15282,"Tug","VEJUNAS",2016-12-19 17:59:06,131,1958106,"Tug VEJUNAS",1.27807762304574,131,"departure"
59.89371,30.13853,"Tug","VIKHREVOY",2016-12-19 12:59:04,121,1975615,"Tug VIKHREVOY",NA,NA,"arrival"
59.90341,30.09058,"Tug","VIKHREVOY",2016-12-19 12:55:03,240,1975616,"Tug VIKHREVOY",2886.63152832399,241,"departure"
54.40574,18.72058,"Tug","VIRTUS",2016-12-15 04:33:08,234,2008693,"Tug VIRTUS",NA,NA,"arrival"
54.40742,18.7589,"Tug","VIRTUS",2016-12-15 04:15:07,1074,2008694,"Tug VIRTUS",2489.83373177137,1081,"departure"
59.87524,30.20419,"Tug","VLADIVOSTOK",2016-12-16 00:43:04,119,2020149,"Tug VLADIVOSTOK",NA,NA,"arrival"
59.87511,30.2042,"Tug","VLADIVOSTOK",2016-12-16 00:41:04,119,2020150,"Tug VLADIVOSTOK",14.4823144659321,120,"departure"
54.68547,20.23837,"Tug","VODOLAZ GRITSAY",2016-12-15 15:09:03,240,2021902,"Tug VODOLAZ GRITSAY",NA,NA,"arrival"
54.66993,20.14089,"Tug","VODOLAZ GRITSAY",2016-12-15 14:39:02,1801,2021903,"Tug VODOLAZ GRITSAY",6508.14464106209,1801,"departure"
54.55427,18.6539,"Tug","WDZYDZE",2016-12-20 07:37:06,116,2051839,"Tug WDZYDZE",NA,NA,"arrival"
54.5512,18.63158,"Tug","WDZYDZE",2016-12-20 07:35:06,116,2051840,"Tug WDZYDZE",1480.95313709152,120,"departure"
54.35435,18.67847,"Tug","WEZYR 1",2016-12-14 12:11:01,121,2056875,"Tug WEZYR 1",NA,NA,"arrival"
54.35209,18.73997,"Tug","WEZYR 1",2016-12-14 02:51:02,33599,2056876,"Tug WEZYR 1",3997.76785161355,33599,"departure"
54.36809,18.78008,"Tug","WIATR",2016-12-20 09:31:02,119,2057364,"Tug WIATR",NA,NA,"arrival"
54.39991,18.84552,"Tug","WIATR",2016-12-20 09:11:02,1200,2057365,"Tug WIATR",5526.65872811171,1200,"departure"
54.63329,19.89341,"Tug","YASNYY",2016-12-16 20:49:03,120,2112521,"Tug YASNYY",NA,NA,"arrival"
54.65298,20.10669,"Tug","YASNYY",2016-12-16 20:47:02,121,2112522,"Tug YASNYY",13912.5887211338,121,"departure"
54.39051,18.85907,"Tug","ZAG-27",2016-12-13 15:35:02,119,2121734,"Tug ZAG-27",NA,NA,"arrival"
54.39503,18.87674,"Tug","ZAG-27",2016-12-13 15:33:01,121,2121735,"Tug ZAG-27",1250.90527725405,121,"departure"
54.44609,18.67191,"Tug","ZEUS",2016-12-19 08:59:07,115,2140167,"Tug ZEUS",NA,NA,"arrival"
54.45427,18.68326,"Tug","ZEUS",2016-12-19 08:57:06,116,2140168,"Tug ZEUS",1169.96382710056,121,"departure"
54.53039,18.72245,"Tug","ZODIAK",2016-12-20 11:07:03,119,2144996,"Tug ZODIAK",NA,NA,"arrival"
54.53156,18.69515,"Tug","ZODIAK",2016-12-20 11:01:02,361,2144997,"Tug ZODIAK",1768.23454333097,361,"departure"
54.64273,20.03715,"Tug","ZORKIY",2016-12-18 01:21:03,239,2149837,"Tug ZORKIY",NA,NA,"arrival"
54.64502,19.8725,"Tug","ZORKIY",2016-12-18 01:19:02,121,2149838,"Tug ZORKIY",10609.1190776421,121,"departure"
57.72177,11.98145,"Unspecified","0",2016-12-19 08:29:06,120,5108,"Unspecified 0",NA,NA,"arrival"
57.7209,11.98238,"Unspecified","0",2016-12-19 08:27:07,119,5109,"Unspecified 0",111.517803779683,119,"departure"
54.52919,18.53191,"Unspecified","261535003",2016-12-18 18:49:07,120,9596,"Unspecified 261535003",NA,NA,"arrival"
54.52911,18.53196,"Unspecified","261535003",2016-12-18 04:45:07,50640,9597,"Unspecified 261535003",9.47317577940445,50640,"departure"
57.71737,11.97379,"Unspecified","BARSWEEP ONE",2016-12-15 00:07:08,118,256103,"Unspecified BARSWEEP ONE",NA,NA,"arrival"
57.71992,11.98157,"Unspecified","BARSWEEP ONE",2016-12-15 00:05:08,117,256104,"Unspecified BARSWEEP ONE",542.704279790412,120,"departure"
59.94135,30.2575,"Unspecified","BLACKPEARL 7.3V",2016-12-19 17:57:11,113,287070,"Unspecified BLACKPEARL 7.3V",NA,NA,"arrival"
59.94113,30.25608,"Unspecified","BLACKPEARL 7.3V",2016-12-19 17:55:04,126,287071,"Unspecified BLACKPEARL 7.3V",82.878234779713,127,"departure"
59.94203,30.25568,"Unspecified","BLACKPEARL 7.4V",2016-12-18 06:05:06,118,287745,"Unspecified BLACKPEARL 7.4V",NA,NA,"arrival"
59.94093,30.25708,"Unspecified","BLACKPEARL 7.4V",2016-12-18 06:03:05,119,287746,"Unspecified BLACKPEARL 7.4V",145.216892230237,121,"departure"
59.94126,30.25561,"Unspecified","BLACKPEARL 7.5V",2016-12-15 12:11:05,118,289031,"Unspecified BLACKPEARL 7.5V",NA,NA,"arrival"
59.94105,30.25913,"Unspecified","BLACKPEARL 7.5V",2016-12-15 12:09:05,119,289032,"Unspecified BLACKPEARL 7.5V",197.658000940212,120,"departure"
59.94172,30.25882,"Unspecified","BLACKPEARL 7.6V",2016-12-17 16:11:04,120,290099,"Unspecified BLACKPEARL 7.6V",NA,NA,"arrival"
59.94097,30.2567,"Unspecified","BLACKPEARL 7.6V",2016-12-17 15:55:04,959,290100,"Unspecified BLACKPEARL 7.6V",144.71906086236,960,"departure"
59.9409,30.25719,"Unspecified","BLACKPEARL 7.7V",2016-12-15 06:17:05,118,291311,"Unspecified BLACKPEARL 7.7V",NA,NA,"arrival"
59.94157,30.25628,"Unspecified","BLACKPEARL 7.7V",2016-12-15 06:15:04,120,291312,"Unspecified BLACKPEARL 7.7V",90.207327492818,121,"departure"
59.94055,30.2558,"Unspecified","BLACKPEARL 7.8V",2016-12-13 22:09:04,121,291742,"Unspecified BLACKPEARL 7.8V",NA,NA,"arrival"
59.94113,30.25622,"Unspecified","BLACKPEARL 7.8V",2016-12-13 22:07:04,119,291743,"Unspecified BLACKPEARL 7.8V",68.6813140285661,120,"departure"
54.44321,18.96163,"Unspecified","BY ZS",2016-12-17 23:59:02,119,366151,"Unspecified BY ZS",NA,NA,"arrival"
54.44296,18.96178,"Unspecified","BY ZS",2016-12-17 23:57:02,120,366152,"Unspecified BY ZS",29.4751852535686,120,"departure"
57.68151,11.83942,"Unspecified","FROG CYGNUS",2016-12-14 10:09:08,118,599754,"Unspecified FROG CYGNUS",NA,NA,"arrival"
57.72092,11.98229,"Unspecified","FROG CYGNUS",2016-12-14 01:15:05,32040,599755,"Unspecified FROG CYGNUS",9563.75958537764,32043,"departure"
54.32455,18.84987,"Unspecified","FULDA",2016-12-20 09:31:02,119,609882,"Unspecified FULDA",NA,NA,"arrival"
54.34574,18.80183,"Unspecified","FULDA",2016-12-20 09:11:02,1200,609883,"Unspecified FULDA",3909.74214170009,1200,"departure"
59.88173,30.22525,"Unspecified","JIYA",2016-12-14 10:33:05,118,840532,"Unspecified JIYA",NA,NA,"arrival"
59.94104,30.25607,"Unspecified","JIYA",2016-12-14 10:31:04,120,840533,"Unspecified JIYA",6822.72917284159,121,"departure"
54.96532,20.23569,"Unspecified","KAPITAN BELYAEV",2016-12-17 07:55:02,120,861898,"Unspecified KAPITAN BELYAEV",NA,NA,"arrival"
54.97714,20.34083,"Unspecified","KAPITAN BELYAEV",2016-12-15 22:41:02,119640,861899,"Unspecified KAPITAN BELYAEV",6845.67017812066,119640,"departure"
54.3927,18.67264,"Unspecified","KONTROLER 20",2016-12-20 09:31:02,119,944492,"Unspecified KONTROLER 20",NA,NA,"arrival"
54.35363,18.65975,"Unspecified","KONTROLER 20",2016-12-20 09:11:02,1200,944493,"Unspecified KONTROLER 20",4428.84010421083,1200,"departure"
54.68571,20.22615,"Unspecified","KRYSTYNA",2016-12-16 15:55:03,120,958188,"Unspecified KRYSTYNA",NA,NA,"arrival"
54.68453,20.16931,"Unspecified","KRYSTYNA",2016-12-16 15:31:02,1441,958189,"Unspecified KRYSTYNA",3660.03508124996,1441,"departure"
57.68542,11.82417,"Unspecified","NILS",2016-12-14 10:09:08,118,1205306,"Unspecified NILS",NA,NA,"arrival"
57.70549,11.94347,"Unspecified","NILS",2016-12-14 02:29:07,27598,1205307,"Unspecified NILS",7440.6574679373,27601,"departure"
