COUNTRY,GDP (BILLIONS),CODE,YEAR,ENERGY,CONTINENT
Peru,208.2,PER,2004,23.85,Americas
Peru,208.2,PER,2005,25.34,Americas
Peru,208.2,PER,2006,26.74,Americas
Peru,208.2,PER,2007,29.14,Americas
Peru,208.2,PER,2008,32.01,Americas
Peru,208.2,PER,2009,31.67,Americas
Peru,208.2,PER,2010,34.28,Americas
Peru,208.2,PER,2011,37.51,Americas
Peru,208.2,PER,2012,38.42,Americas
Peru,208.2,PER,2013,41.65,Americas
Peru,208.2,PER,2014,43.47,Americas
Peru,208.2,PER,2015,46.24,Americas
Peru,208.2,PER,2016,49.84,Americas
Peru,208.2,PER,2017,52.46,Americas
Peru,208.2,PER,2018,54.67,Americas
Peru,208.2,PER,2019,56.56,Americas
Peru,208.2,PER,2020,52.82,Americas
Peru,208.2,PER,2021,58.14,Americas
Philippines,284.6,PHL,1985,22.766,Asia
Philippines,284.6,PHL,1986,20.974,Asia
Philippines,284.6,PHL,1987,22.642,Asia
Philippines,284.6,PHL,1988,24.539,Asia
Philippines,284.6,PHL,1989,25.573,Asia
Philippines,284.6,PHL,1990,26.327,Asia
Philippines,284.6,PHL,1991,25.649,Asia
Philippines,284.6,PHL,1992,25.87,Asia
Philippines,284.6,PHL,1993,26.579,Asia
Philippines,284.6,PHL,1994,30.459,Asia
Philippines,284.6,PHL,1995,33.554,Asia
Philippines,284.6,PHL,1996,36.707,Asia
Philippines,284.6,PHL,1997,39.797,Asia
Philippines,284.6,PHL,1998,41.578,Asia
Philippines,284.6,PHL,1999,41.432,Asia
Philippines,284.6,PHL,2000,43.65,Asia
Philippines,284.6,PHL,2001,45.2,Asia
Philippines,284.6,PHL,2002,46.52,Asia
Philippines,284.6,PHL,2003,50.68,Asia
Philippines,284.6,PHL,2004,53.66,Asia
Philippines,284.6,PHL,2005,54.18,Asia
Philippines,284.6,PHL,2006,54.51,Asia
Philippines,284.6,PHL,2007,57.09,Asia
Philippines,284.6,PHL,2008,58.3,Asia
Philippines,284.6,PHL,2009,59.37,Asia
Philippines,284.6,PHL,2010,64.71,Asia
Philippines,284.6,PHL,2011,69.13,Asia
Philippines,284.6,PHL,2012,72.88,Asia
Philippines,284.6,PHL,2013,75.24,Asia
Philippines,284.6,PHL,2014,77.25,Asia
Philippines,284.6,PHL,2015,82.4,Asia
Philippines,284.6,PHL,2016,90.82,Asia
Philippines,284.6,PHL,2017,94.37,Asia
Philippines,284.6,PHL,2018,99.77,Asia
Philippines,284.6,PHL,2019,106.08,Asia
Philippines,284.6,PHL,2020,102.48,Asia
Philippines,284.6,PHL,2021,108.2,Asia
Poland,552.2,POL,1985,137.714,Europe
Poland,552.2,POL,1986,140.294,Europe
Poland,552.2,POL,1987,145.833,Europe
Poland,552.2,POL,1988,144.34,Europe
Poland,552.2,POL,1989,145.464,Europe
Poland,552.2,POL,1990,134.44,Europe
Poland,552.2,POL,1991,132.72,Europe
Poland,552.2,POL,1992,130.69,Europe
Poland,552.2,POL,1993,131.78,Europe
Poland,552.2,POL,1994,133.29,Europe
Poland,552.2,POL,1995,137.05,Europe
Poland,552.2,POL,1996,141.19,Europe
Poland,552.2,POL,1997,140.94,Europe
Poland,552.2,POL,1998,140.77,Europe
Poland,552.2,POL,1999,139.99,Europe
Poland,552.2,POL,2000,143.18,Europe
Poland,552.2,POL,2001,143.72,Europe
Poland,552.2,POL,2002,142.49,Europe
Poland,552.2,POL,2003,150.01,Europe
Poland,552.2,POL,2004,152.26,Europe
Poland,552.2,POL,2005,155.05,Europe
Poland,552.2,POL,2006,160.45,Europe
Poland,552.2,POL,2007,158.51,Europe
Poland,552.2,POL,2008,154.64,Europe
Poland,552.2,POL,2009,151.09,Europe
Poland,552.2,POL,2010,157,Europe
Poland,552.2,POL,2011,163.01,Europe
Poland,552.2,POL,2012,161.63,Europe
Poland,552.2,POL,2013,163.91,Europe
Poland,552.2,POL,2014,158.38,Europe
Poland,552.2,POL,2015,164.24,Europe
Poland,552.2,POL,2016,166.09,Europe
Poland,552.2,POL,2017,169.93,Europe
Poland,552.2,POL,2018,169.49,Europe
Poland,552.2,POL,2019,163.04,Europe
Poland,552.2,POL,2020,157.64,Europe
Poland,552.2,POL,2021,177.16,Europe
Portugal,228.2,PRT,1985,18.9,Europe
Portugal,228.2,PRT,1986,20.355,Europe
Portugal,228.2,PRT,1987,20.135,Europe
Portugal,228.2,PRT,1988,22.489,Europe
Portugal,228.2,PRT,1989,25.808,Europe
Portugal,228.2,PRT,1990,28.33,Europe
Portugal,228.2,PRT,1991,29.72,Europe
Portugal,228.2,PRT,1992,29.61,Europe
Portugal,228.2,PRT,1993,30.99,Europe
Portugal,228.2,PRT,1994,31.33,Europe
Portugal,228.2,PRT,1995,33.15,Europe
Portugal,228.2,PRT,1996,34.41,Europe
Portugal,228.2,PRT,1997,34.14,Europe
Portugal,228.2,PRT,1998,38.91,Europe
Portugal,228.2,PRT,1999,42.91,Europe
Portugal,228.2,PRT,2000,43.38,Europe
Portugal,228.2,PRT,2001,46.17,Europe
Portugal,228.2,PRT,2002,45.65,Europe
Portugal,228.2,PRT,2003,46.52,Europe
Portugal,228.2,PRT,2004,44.82,Europe
Portugal,228.2,PRT,2005,46.18,Europe
Portugal,228.2,PRT,2006,48.57,Europe
Portugal,228.2,PRT,2007,46.89,Europe
Portugal,228.2,PRT,2008,45.48,Europe
Portugal,228.2,PRT,2009,49.48,Europe
Portugal,228.2,PRT,2010,53.69,Europe
Portugal,228.2,PRT,2011,51.88,Europe
Portugal,228.2,PRT,2012,45.57,Europe
Portugal,228.2,PRT,2013,50.53,Europe
Portugal,228.2,PRT,2014,51.96,Europe
Portugal,228.2,PRT,2015,51.27,Europe
Portugal,228.2,PRT,2016,59.13,Europe
Portugal,228.2,PRT,2017,57.7,Europe
Portugal,228.2,PRT,2018,58.41,Europe
Portugal,228.2,PRT,2019,51.73,Europe
Portugal,228.2,PRT,2020,51.96,Europe
Portugal,228.2,PRT,2021,49.19,Europe
Puerto Rico,93.52,PRI,2000,21.81,Americas
Puerto Rico,93.52,PRI,2001,22.3,Americas
Puerto Rico,93.52,PRI,2002,23.17,Americas
Puerto Rico,93.52,PRI,2003,23.93,Americas
Puerto Rico,93.52,PRI,2004,24.13,Americas
Puerto Rico,93.52,PRI,2005,24.96,Americas
Puerto Rico,93.52,PRI,2006,23.83,Americas
Puerto Rico,93.52,PRI,2007,22.3,Americas
Puerto Rico,93.52,PRI,2008,20.92,Americas
Puerto Rico,93.52,PRI,2009,20.7,Americas
Puerto Rico,93.52,PRI,2010,20.9,Americas
Puerto Rico,93.52,PRI,2011,20.02,Americas
Puerto Rico,93.52,PRI,2012,21.2,Americas
Puerto Rico,93.52,PRI,2013,20.49,Americas
Puerto Rico,93.52,PRI,2014,20.42,Americas
Puerto Rico,93.52,PRI,2015,20.41,Americas
Puerto Rico,93.52,PRI,2016,20.96,Americas
Puerto Rico,93.52,PRI,2017,16.69,Americas
Puerto Rico,93.52,PRI,2018,16.99,Americas
Puerto Rico,93.52,PRI,2019,17.27,Americas
Puerto Rico,93.52,PRI,2020,17.15,Americas
Puerto Rico,93.52,PRI,2021,18.24,Americas
Qatar,212,QAT,1985,3.964,Asia
Qatar,212,QAT,1986,4.318,Asia
Qatar,212,QAT,1987,4.386,Asia
Qatar,212,QAT,1988,4.614,Asia
Qatar,212,QAT,1989,4.646,Asia
Qatar,212,QAT,1990,4.842,Asia
Qatar,212,QAT,1991,4.669,Asia
Qatar,212,QAT,1992,5.183,Asia
Qatar,212,QAT,1993,5.56,Asia
Qatar,212,QAT,1994,5.85,Asia
Qatar,212,QAT,1995,6.013,Asia
Qatar,212,QAT,1996,6.615,Asia
Qatar,212,QAT,1997,6.91,Asia
Qatar,212,QAT,1998,8.166,Asia
Qatar,212,QAT,1999,8.939,Asia
Qatar,212,QAT,2000,8.59,Asia
Qatar,212,QAT,2001,9.35,Asia
Qatar,212,QAT,2002,10.28,Asia
Qatar,212,QAT,2003,11.29,Asia
Qatar,212,QAT,2004,12.44,Asia
Qatar,212,QAT,2005,13.53,Asia
Qatar,212,QAT,2006,16.06,Asia
Qatar,212,QAT,2007,18.29,Asia
Qatar,212,QAT,2008,20.32,Asia
Qatar,212,QAT,2009,22.71,Asia
Qatar,212,QAT,2010,26.46,Asia
Qatar,212,QAT,2011,28.88,Asia
Qatar,212,QAT,2012,32.71,Asia
